0x5bdb37d0ddea3a90f233c7b7f6b9394b6b2eef34,0
0xd131f1bcdd547e067af447dd3c36c99d6be9fdeb,55.7929467
0x54dea0d442c3254419382f0b5fc5d245eb241569,2.439781713
0x9a44394ffd96a78d0b5c5b2f5dcff6052c70176d,0.923572431
0xedf7b675a2fe3c27efb263fb4c204a3f0fb17d46,2.096610373
0xaf9657e57e6b876dee2fb3f51cc05b5f1b852376,10.58355911
0x02ef8147e2d0997cca48d99f01bad846d16558fa,47.32555072
0xb7acd1159dbed96b955c4d856fc001de9be59844,0.242112132
0x87c19db664b77b1055f1ed678fd3ba7141ed3336,17.21455336
0x17fe4ed21e35b5ad800179b0c20447ca3f5280db,5.18939179
0xd5102725cc00421854dd616a2d8769ce36017315,2.547570329
0x04c17d923fd9f18f2399e9589ab80ab62f85b407,0.02121213493
0x6d8e5eb574174afe95da9097e5b205f0e009d812,0.7277044676
0xd7768689a895202d7c53bdf4ea8be07d943debd3,2.070281431
0xa8e32be4ca13b271673f8b01f1eeacfde66fa413,32.64293433
0x3070f20f86fda706ac380f5060d256028a46ec29,2.044396943
0x95b9f2f528338b0cdb3f14442837b0e7f05dceec,1.46115503
0x76da9f88e63a85ba8bfa19f3821d5a271753d3dc,1.584729475
0x9664794af710aee954e80b9714daeaeec515fb33,12.14236578
0x6b6c51c444fea186e7dab8963730f37faff1db16,468.8215219
0x4f50d47d20380172746527bbeaa274940c38efac,1.505735411
0x1561b90927967f28df09bc81dd4626fe8bdef7a2,1.632477354
0x73b085ed81cb4f15b16e47d56e4d04091fab0af0,1.513514931
0x842c89c5927f37cb7859ffd7b5a6400bcd917378,0.8019464737
0x17e5a662b373673475c51b6db9d79bd291dce573,2.989519783
0xf4b93a76bfedbaa5dd58c37c438bde519e881b37,1.433873713
0xdd32231c664f6e3456e81ec6c27c6f429c7dc3b3,0.2198689847
0xb99e093fbab017ad1d7ee7fdf9a133b87a875cc9,0.3072343331
0xab58779cec2b82a75ffd103fdc88d7e3adb13468,53.87319577
0xc0513edb8acf4b0f42cb9ab92b2b667717e33636,0.8603959923
0x856b63349fb6c818ea7cd7305483ae0ef6956f6c,1.404872848
0x44db0002349036164dd46a04327201eb7698a53e,0.07281544806
0xfb7c1d49e006eaddff2385c7ef8b0c5cf49d038a,5.975412131
0x915c4580dffd112db25a6cf06c76cdd9009637b7,1.330949245
0x6977e753e022f65ebeb170d8267b2ea54a431523,1.869712709
0x578768d2c7c5beb60cccfc148a563c8378e281ec,0.06612786046
0xa60dd9d42fdd43e91da63bd261997e14f21c69fd,1.385244317
0x4330b7633b5f9defd6ca0883a041bfd15a6c2295,0.006833298273
0xedff3e9b6d596501c7fe806ef26bff395c01bdbe,7.054131824
0x8ce17ff2c7376e9adfe9c63c47a801097fa6c525,0.2932431997
0x5a825c64df9dee1e35fe9041ca8d69509414c4a7,0.7669803236
0xe87a10d5b212d169ccbc9a50cf5e23dd3da27cb6,1.509385728
0xa1fc498f0d5ad41d3d1317fc1dbcba54e951a2fb,1.132460905
0x9eef87f4c08d8934cb2a3309df4dec5635338115,195.2091925
0xa01edc6e48724459694d40ac0970e0f91fc0f426,0.1030461812
0xdeb9553eed4a1e9896000071e50a19ec83301574,0.369516589
0x5acfbbf0aa370f232e341bc0b1a40e996c960e07,0.2197059823
0xd9aed190e9ae62b59808537d2ebd9e123eac4703,388.9053495
0x01ab07010c2f4bf5971537669cc19d5d8cf320a0,0.5256908963
0xf96fcf3742726de8696102463c44ced4b58f9d93,28.44592117
0x6c6fe7beb18fba07c71c74acb38858e39c8d2f52,0.4340776812
0xe3071c3f75c3a17e25c6a88a31453e97da25edc3,0.1845001857
0xf6ff2962af467ca09d27378559b92ad912006719,0.48115246
0xf6bed2bb9ab681b0b736f347351faca63231e84d,0.5268042322
0x98098214ad5b1b08cc9d94e32f056e9a0de18110,0.05373226038
0xb1748c79709f4ba2dd82834b8c82d4a505003f27,6224.689825
0xcb11d6c568448cabec62c2c3469b538eb37e1341,86.31647863
0x3eaf7bd84eeff7445e9499956950d5cba285c973,0.01464657128
0xd785a0b9393f8280e1da72c81b8e6d18eda81db6,0.03935691985
0xcceda976bfca65600f84f7a9f078de3a9c75c88f,0.03948000726
0x21a555839a4e8b9ac20430235804b4a4ef6a3587,0.7723896255
0x9fc1ca176d6ddea94c4b9bfe8af6d28f5795b305,0.5858682248
0x2e1c62353efb3743729e1af6c234b32cc4efaf85,0.07638933339
0x0d18b6e68ec588149f2fc20b76ff70b1cfb28884,0.09299116758
0x0cec743b8ce4ef8802cac0e5df18a180ed8402a7,67.27935908
0x92703b74131daba21d78eabfef1156c7ffe81de0,2.102629195
0x2a6bf8a714acdbe9d6e9dd1753ca09b8e7d95328,93.65511527
0x2d8ffc88e492323d5d7bd90f04cd8d79cfe0b308,0.5754250633
0xff36b9cb75c9178841d8b75baf9776bfa59fbe9d,0.1763277198
0x50adf7a75d7cd6132acc0a2fb21c019011286635,164.1278992
0x27e2e09a84bae20c2a9667594896eaf132c862b7,79.22379524
0xcf110759776ea0851565b6db1572212e9d2926f6,0.1142438321
0x53d10c2792343966911c849bc2e80e5938e9069a,0.008053292007
0xedb7af625443bec75d53544e091ee3492ede8bc2,0.1823310228
0xc54570b8eb8138ace95132b944b7b6bb391976dc,0.7201223735
0xd14e31cc7a0bd4040d3bf58fbd45db5e82f5077f,0.07532826459
0x7f202a4b8cdb2176cd64e55f3db3cbf5c7d2cf6f,0.4311527594
0x68da9f01a7de69436f40af6a412ecbcc7eb87ead,0.006025235593
0x1e5139c78050d014f05968dc5c0755dae958481b,0.1706820953
